C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
A002,R051,02-03-03,59 ST,NQR456W,BMT,04/07/2019,04:00:00,REGULAR,0005702176,0006561596                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,04/07/2019,08:00:00,REGULAR,0005702186,0006561635                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,04/07/2019,12:00:00,REGULAR,0005702272,0006561718                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,04/07/2019,16:00:00,REGULAR,0005702452,0006561796                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,04/07/2019,20:00:00,REGULAR,0005702644,0006561893                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,04/08/2019,00:00:00,REGULAR,0005702739,0006561943                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,04/08/2019,04:00:00,REGULAR,0005702746,0006561944                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,04/08/2019,08:00:00,REGULAR,0005702776,0006562187                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,04/08/2019,12:00:00,REGULAR,0005702960,0006562616                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,04/08/2019,16:00:00,REGULAR,0005703165,0006562811                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,04/08/2019,20:00:00,REGULAR,0005703652,0006562983                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,04/09/2019,00:00:00,REGULAR,0005703791,0006563043                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,04/09/2019,04:00:00,REGULAR,0005703802,0006563050                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,04/09/2019,08:00:00,REGULAR,0005703839,0006563308                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,04/09/2019,12:00:00,REGULAR,0005704028,0006563787                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,04/09/2019,16:00:00,REGULAR,0005704260,0006563928                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,04/09/2019,20:00:00,REGULAR,0005704772,0006564107                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,04/10/2019,00:00:00,REGULAR,0005704934,0006564179                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,04/10/2019,04:00:00,REGULAR,0005704944,0006564187                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,04/10/2019,08:00:00,REGULAR,0005704983,0006564454                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,04/10/2019,09:10:22,REGULAR,0005705085,0006564670                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,04/10/2019,11:11:09,REGULAR,0005705161,0006564837                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,04/10/2019,12:00:00,REGULAR,0005705196,0006564873                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,04/10/2019,16:00:00,REGULAR,0005705442,0006565020                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,04/10/2019,20:00:00,REGULAR,0005705990,0006565212                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,04/11/2019,00:00:00,REGULAR,0005706182,0006565296                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,04/11/2019,04:00:00,REGULAR,0005706193,0006565298                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,04/11/2019,08:00:00,REGULAR,0005706239,0006565571                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,04/11/2019,12:00:00,REGULAR,0005706446,0006566074                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,04/11/2019,16:00:00,REGULAR,0005706676,0006566227                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,04/11/2019,20:00:00,REGULAR,0005707197,0006566392                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,04/12/2019,00:00:00,REGULAR,0005707368,0006566478                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,04/12/2019,04:00:00,REGULAR,0005707389,0006566490                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,04/12/2019,08:00:00,REGULAR,0005707432,0006566749                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,04/12/2019,09:01:45,REGULAR,0005707504,0006566953                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,04/12/2019,12:00:00,REGULAR,0005707624,0006567186                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,04/12/2019,16:00:00,REGULAR,0005707873,0006567343                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,04/12/2019,20:00:00,REGULAR,0005708431,0006567552                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,04/06/2019,00:00:00,REGULAR,0007076582,0003676684                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,04/06/2019,04:00:00,REGULAR,0007076611,0003676695                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,04/06/2019,08:00:00,REGULAR,0007076623,0003676728                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,04/06/2019,12:00:00,REGULAR,0007076747,0003676800                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,04/06/2019,16:00:00,REGULAR,0007076987,0003676849                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,04/06/2019,20:00:00,REGULAR,0007077269,0003676894                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,04/07/2019,00:00:00,REGULAR,0007077457,0003676929                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,04/07/2019,04:00:00,REGULAR,0007077488,0003676931                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,04/07/2019,08:00:00,REGULAR,0007077513,0003676949                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,04/07/2019,12:00:00,REGULAR,0007077608,0003677002                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,04/07/2019,16:00:00,REGULAR,0007077806,0003677033                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,04/07/2019,20:00:00,REGULAR,0007078024,0003677087                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,04/08/2019,00:00:00,REGULAR,0007078113,0003677102                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,04/08/2019,04:00:00,REGULAR,0007078125,0003677103                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,04/08/2019,08:00:00,REGULAR,0007078172,0003677286                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,04/08/2019,12:00:00,REGULAR,0007078406,0003677481                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,04/08/2019,16:00:00,REGULAR,0007078644,0003677579                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,04/08/2019,20:00:00,REGULAR,0007079178,0003677681                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,04/09/2019,00:00:00,REGULAR,0007079317,0003677705                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,04/09/2019,04:00:00,REGULAR,0007079335,0003677708                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,04/09/2019,08:00:00,REGULAR,0007079397,0003677893                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,04/09/2019,12:00:00,REGULAR,0007079663,0003678093                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,04/09/2019,16:00:00,REGULAR,0007079891,0003678144                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,04/09/2019,20:00:00,REGULAR,0007080414,0003678232                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,04/10/2019,00:00:00,REGULAR,0007080580,0003678277                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,04/10/2019,04:00:00,REGULAR,0007080597,0003678279                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,04/10/2019,08:00:00,REGULAR,0007080652,0003678451                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,04/10/2019,09:10:22,REGULAR,0007080774,0003678560                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,04/10/2019,11:11:09,REGULAR,0007080869,0003678660                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,04/10/2019,12:00:00,REGULAR,0007080905,0003678674                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,04/10/2019,16:00:00,REGULAR,0007081160,0003678741                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,04/10/2019,20:00:00,REGULAR,0007081726,0003678804                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,04/11/2019,00:00:00,REGULAR,0007081922,0003678845                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,04/11/2019,04:00:00,REGULAR,0007081932,0003678846                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,04/11/2019,08:00:00,REGULAR,0007081994,0003678998                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,04/11/2019,12:00:00,REGULAR,0007082221,0003679190                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,04/11/2019,16:00:00,REGULAR,0007082477,0003679258                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,04/11/2019,20:00:00,REGULAR,0007083105,0003679335                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,04/12/2019,00:00:00,REGULAR,0007083293,0003679369                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,04/12/2019,04:00:00,REGULAR,0007083309,0003679376                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,04/12/2019,08:00:00,REGULAR,0007083361,0003679533                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,04/12/2019,09:01:45,REGULAR,0007083463,0003679617                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,04/12/2019,12:00:00,REGULAR,0007083612,0003679720                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,04/12/2019,16:00:00,REGULAR,0007083882,0003679781                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,04/12/2019,20:00:00,REGULAR,0007084470,0003679853                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,04/06/2019,00:00:00,REGULAR,0011356137,0001394832                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,04/06/2019,04:00:00,REGULAR,0011356182,0001394834                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,04/06/2019,08:00:00,REGULAR,0011356243,0001394844                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,04/06/2019,12:00:00,REGULAR,0011356456,0001394865                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,04/06/2019,16:00:00,REGULAR,0011356799,0001394887                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,04/06/2019,20:00:00,REGULAR,0011357179,0001394910                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,04/07/2019,00:00:00,REGULAR,0011357421,0001394919                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,04/07/2019,04:00:00,REGULAR,0011357479,0001394922                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,04/07/2019,08:00:00,REGULAR,0011357513,0001394926                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,04/07/2019,12:00:00,REGULAR,0011357694,0001394942                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,04/07/2019,16:00:00,REGULAR,0011358030,0001394951                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,04/07/2019,20:00:00,REGULAR,0011358360,0001394971                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,04/08/2019,00:00:00,REGULAR,0011358555,0001394975                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,04/08/2019,04:00:00,REGULAR,0011358576,0001394975                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,04/08/2019,08:00:00,REGULAR,0011358687,0001395010                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,04/08/2019,12:00:00,REGULAR,0011359058,0001395050                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,04/08/2019,16:00:00,REGULAR,0011359407,0001395076                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,04/08/2019,20:00:00,REGULAR,0011360110,0001395096                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,04/09/2019,00:00:00,REGULAR,0011360385,0001395105                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,04/09/2019,04:00:00,REGULAR,0011360409,0001395105                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,04/09/2019,08:00:00,REGULAR,0011360550,0001395154                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,04/09/2019,12:00:00,REGULAR,0011360933,0001395211                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,04/09/2019,16:00:00,REGULAR,0011361281,0001395229                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,04/09/2019,20:00:00,REGULAR,0011362045,0001395258                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,04/10/2019,00:00:00,REGULAR,0011362344,0001395269                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,04/10/2019,04:00:00,REGULAR,0011362372,0001395269                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,04/10/2019,08:00:00,REGULAR,0011362503,0001395309                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,04/10/2019,09:10:22,REGULAR,0011362688,0001395328                                            
